date,potential_evaporation,soil_temperature_level_1,soil_temperature_level_2,surface_net_solar_radiation,surface_net_thermal_radiation,surface_solar_radiation_downwards,temperature_2m_min,temperature_2m_max,temperature_2m_mean,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,soil_temperature_1_c,soil_temperature_2_c,precipitation_m,precipitation_mm,solar_radiation_MJ,potential_evaporation_mm,evapotranspiration_crop_mm,2m_temperature,temperature_avg_c,soil_temp_surface_c,soil_temp_subsurface_c,gdd,gdd_base0,gdd_base10,wind_speed_max,dry_days,heavy_precip_days,soil_moisture_stress
2022-07-05,-0.04776232223957777,290.7318992614746,290.31954701741535,138224107.0,-64091550.375,159995179.0,285.64648,295.39215,290.3257433573405,0.030250555253587663,1.5462443033854167,0.9709803263346354,0.3581403096516927,0.3557313283284505,17.58190409342448,17.169546127319336,0.030250555253587663,30.250555276870728,159.99517854303122,-47.762321613729,-47.762321613729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9577407588561375,1.0,0.0,0.0
2022-07-06,-0.05264755338430405,291.51529057820636,290.67308044433594,144280449.75,-37650715.0,166984524.75,288.4178,294.42734,291.09875869750977,0.33629462495446205,-0.8687059084574381,-1.4814362525939941,0.40235265096028644,0.39528338114420575,18.365289052327473,17.523082733154297,0.33629462495446205,336.2946126461029,166.98452615179121,-52.647553235292435,-52.647553235292435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8992655637363594,1.0,0.0,0.0
2022-07-07,-0.061643484979867935,290.8351224263509,290.4069684346517,180846424.75,-88342575.625,209357028.0,284.3262,294.83316,290.2733217875163,0.01849998608486203,1.145318071047465,-0.5505125919977824,0.3750909169514974,0.3893210093180339,17.68512217203776,17.256968816121418,0.01849998608486203,18.499986058101058,209.35702794790268,-61.643485605716705,-61.643485605716705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5204832094411056,1.0,0.0,0.0
2022-07-08,-0.04540334641933441,290.8549219767253,290.4410222371419,132690616.0,-59283387.375,153616904.0,286.93744,295.34674,291.00952021280926,0.04712356982054189,1.136953353881836,0.07087922096252441,0.3739509582519531,0.3772652943929036,17.704922993977863,17.291022618611652,0.04712356982054189,47.12357000634074,153.61690176837146,-45.40334662795067,-45.40334662795067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.897119341418147,1.0,0.0,0.0
2022-07-09,-0.07163844723254442,289.759215037028,289.81139119466144,169511525.0,-96578140.625,196267310.0,284.00226,292.87878,289.0102005004883,0.0034215267123727244,2.0552940368652344,-1.1061813433965046,0.362124760945638,0.37113380432128906,16.60921287536621,16.66138966878255,0.0034215267123727244,3.421526618534699,196.26730734109879,-71.63844776153564,-71.63844776153564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4023403922716775,1.0,0.0,0.0
2022-07-10,-0.06947572436183691,290.23520914713544,289.4834493001302,191591767.25,-94157636.25,221871837.0,283.40063,297.15146,290.3008181254069,1.320470281029884e-05,2.027276357014974,0.9849530458450317,0.3457177480061849,0.36107126871744794,17.085208257039387,16.333451588948567,1.320470281029884e-05,0.013204703107476234,221.8718379586935,-69.47572375833988,-69.47572375833988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2924148738384247,1.0,0.0,0.0
2022-07-11,-0.06174405571073294,291.8866221110026,290.84353256225586,124976733.0,-67693669.625,144803064.75,289.2608,297.68616,292.61727778116864,0.0022753566503297407,2.0651506185531616,1.7640630801518757,0.3342132568359375,0.3509635925292969,18.736621856689453,17.69353739420573,0.0022753566503297407,2.275356650352478,144.80306377448142,-61.74405577778816,-61.74405577778816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7920424540837607,1.0,0.0,0.0
2022-07-12,-0.03093800228089094,291.79193751017254,291.20370229085285,53937009.0,-43271055.625,62498178.75,291.21002,295.19348,292.8848419189453,0.11582945878006967,1.2861340840657551,2.4849370320638022,0.3661619822184245,0.35341835021972656,18.641937255859375,18.053704579671223,0.11582945878006967,115.82945907086832,62.49817780405283,-30.938002042472363,-30.938002042472363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976416359345118,1.0,0.0,0.0
2022-07-13,-0.05220713745802641,292.10810470581055,291.0331611633301,150004115.0,-61119411.25,173761335.5,287.84085,296.31766,292.09572347005206,0.021835553183336742,2.574575424194336,0.31114649772644043,0.38255945841471356,0.3824291229248047,18.958105087280273,17.883163452148438,0.021835553183336742,21.835553154349327,173.76133528724313,-52.20713748782873,-52.20713748782873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631248325109482,1.0,0.0,0.0
2022-07-14,-0.04539631772786379,292.0517692565918,291.33544031778973,143306200.0,-64665052.125,166023626.25,287.99426,295.98608,291.7176157633464,0.012312576232943684,-0.31312115987141925,-0.6543854077657064,0.36492156982421875,0.3724651336669922,18.90176836649577,18.18544324239095,0.012312576232943684,12.312576174736023,166.02362740784883,-45.39631728082895,-45.39631728082895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2477642546097438,1.0,0.0,0.0
